"","lon","lat","year","month","prec","temp","etp"
"254",-46.5,-23.5,2002,2,210.06,21.5110714285714,86.4152705944276
"255",-46.5,-23.5,2002,3,143.05,23.2083870967742,108.63862133039
"256",-46.5,-23.5,2002,4,70.23,21.5413333333333,83.7919187992131
"257",-46.5,-23.5,2002,5,81.62,18.8035483870968,60.2045947536089
"258",-46.5,-23.5,2002,6,49.23,18.057,50.9094260705431
"259",-46.5,-23.5,2002,7,39.74,16.0725806451613,40.1366233404269
"260",-46.5,-23.5,2002,8,55.74,19.4964516129032,63.980459197727
"261",-46.5,-23.5,2002,9,69.54,17.8526666666667,53.666170443782
"262",-46.5,-23.5,2002,10,103.45,23.1258064516129,105.312567766944
"263",-46.5,-23.5,2002,11,205.36,21.7866666666667,94.0175409219677
"264",-46.5,-23.5,2002,12,191.58,22.5964516129032,109.165321094505
"265",-46.5,-23.5,2003,1,293.9,22.7751612903226,109.643052130424
"266",-46.5,-23.5,2003,2,106.31,24.1282142857143,112.829300208765
"267",-46.5,-23.5,2003,3,172.34,21.9135483870968,97.1951651736497
"268",-46.5,-23.5,2003,4,57.32,20.1883333333333,74.3365035147025
"269",-46.5,-23.5,2003,5,43.55,17.0006451612903,50.131752704372
"270",-46.5,-23.5,2003,6,16.05,18.0493333333333,52.8192705255751
"271",-46.5,-23.5,2003,7,33.57,17.0754838709677,48.0406679114268
"272",-46.5,-23.5,2003,8,36.39,16.1445161290323,43.9434073060665
"273",-46.5,-23.5,2003,9,41.07,18.7113333333333,61.7245143483559
"274",-46.5,-23.5,2003,10,139.6,19.9961290322581,78.0066710675297
"275",-46.5,-23.5,2003,11,173.99,20.897,87.5681603200293
"276",-46.5,-23.5,2003,12,144.84,22.3832258064516,108.562453784399
"277",-46.5,-23.5,2004,1,222.86,21.3038709677419,97.4278397547886
"278",-46.5,-23.5,2004,2,249.15,21.1589655172414,87.3440256034767
"279",-46.5,-23.5,2004,3,125.1,20.4896774193548,86.7091658730145
"280",-46.5,-23.5,2004,4,135.42,20.652,80.3765686377566
"281",-46.5,-23.5,2004,5,107.18,16.8809677419355,52.1286531623761
"282",-46.5,-23.5,2004,6,74.77,16.187,44.3535094416825
"283",-46.5,-23.5,2004,7,98.11,15.3974193548387,41.0701655058729
"284",-46.5,-23.5,2004,8,9.59,16.4651612903226,48.5462688214553
"285",-46.5,-23.5,2004,9,38.35,20.3216666666667,76.0560945966602
"286",-46.5,-23.5,2004,10,127.55,19.2593548387097,74.7405322744267
"287",-46.5,-23.5,2004,11,186.63,20.8156666666667,89.3318994904579
"288",-46.5,-23.5,2004,12,206.27,21.1770967741935,98.9321077615534
"289",-46.5,-23.5,2005,1,293.95,22.3654838709677,105.570351855846
"290",-46.5,-23.5,2005,2,101.4,21.3567857142857,86.9278388063546
"291",-46.5,-23.5,2005,3,154.94,22.1738709677419,99.8178427004539
"292",-46.5,-23.5,2005,4,173.87,21.2823333333333,83.3962080982581
"293",-46.5,-23.5,2005,5,175.83,18.4825806451613,60.1560482330953
"294",-46.5,-23.5,2005,6,21.45,17.6913333333333,50.7411162719178
"295",-46.5,-23.5,2005,7,52.59,16.0529032258065,42.2220687856799
"296",-46.5,-23.5,2005,8,23.13,18.6029032258065,59.7506396089848
"297",-46.5,-23.5,2005,9,121.88,18.0913333333333,57.5699403247412
"298",-46.5,-23.5,2005,10,128.81,21.5638709677419,91.8830865108886
