,etp
8163,64.0844596690027
3368,57.0075987777509
12196,47.1983133046585
11066,97.987766289486
3708,122.947532070475
9969,67.7704717491068
9609,62.3598464435319
11271,80.2577572303364
1322,94.540642965876
5213,38.6582588491618
5834,87.0821071810962
3554,90.6600178375553
8505,76.8474354594872
5065,88.1672942726189
11005,104.935472735262
5787,76.7873994783924
1793,35.0769523842414
9594,42.8471578947923
4960,57.5288115433261
10503,66.6673224283033
4186,84.4668022629829
2015,117.494775330439
5137,90.9379198112379
5466,45.178074658235
8361,79.6877691159519
1395,66.4383263743655
6671,89.0590119712576
10629,77.0448562700047
6233,38.718610893133
6139,57.1429960695159
1929,93.5339978513555
5461,115.929952824603
9536,57.1933787184958
8181,75.8637313082488
3747,85.2817523230172
11913,77.0898749370296
7690,127.950342584135
2720,66.5501900806262
3722,106.315798460914
9326,91.4959959253432
8713,80.7032402176606
3330,34.4506482701123
1566,44.0646206015683
6717,76.7366917198807
800,65.5078090798147
3775,48.2911334748861
10943,86.3680104106747
4532,54.0712593182115
8101,103.196559708583
10047,80.2577572303364
2237,42.440126267609
11671,50.3323084243032
686,81.6273284187583
11541,77.4781593452162
11078,94.193452145118
11578,95.3222794477243
5488,53.5761442896694
9886,75.3710173735769
10587,61.2307770022122
5568,113.518734629158
1317,73.9558334413214
10477,83.0756939618879
12065,39.4004683162823
2263,47.8317687564649
7819,52.7156078128159
7538,101.556280607642
7385,72.2124328500792
6980,50.7180432175235
5707,53.4531649144805
2045,39.8161232072212
2441,49.814741364375
4590,34.7219991329176
10068,91.6342107320692
8319,67.8713978996954
7580,62.9992629830058
8858,88.5279270819246
2772,95.9131337427277
3835,47.6930872085842
9655,44.6934670160548
5871,67.1411653098566
10920,95.4008964866443
1382,83.1762947125085
10474,79.5001146539832
7219,45.9827134940874
10038,43.0540334346063
3555,76.0188626058291
7755,64.0709127643202
2651,111.520540030401
4464,93.9811322455297
11458,83.0343800259333
9395,95.8297233637464
718,86.9541791634754
1219,53.2956096880068
7439,108.973315882219
9043,51.5851840153361
