,Yobs,Yest,prec,et_obs,et_est,year,month
1352,147.851038974899,131.8122426916069,48.67,147.851038974899,131.8122426916069,2015,9
1353,192.846710687932,169.79924295183895,90.38,192.846710687932,169.79924295183895,2015,10
1354,132.992446074373,119.84149949865231,222.23,132.992446074373,119.84149949865231,2015,11
1355,130.292439869213,115.13605752172295,153.56,130.292439869213,115.13605752172295,2015,12
1356,106.023798088818,97.78066070633685,366.56,106.023798088818,97.78066070633685,2016,1
1357,107.361604013418,97.7876457211777,140.24,107.361604013418,97.7876457211777,2016,2
1358,108.361319382621,98.3403984908888,140.39,108.361319382621,98.3403984908888,2016,3
1359,94.3929551434368,83.62994784263127,8.13,94.3929551434368,83.62994784263127,2016,4
1360,88.2209653994921,76.95206616021298,18.58,88.2209653994921,76.95206616021298,2016,5
1361,71.3326648314715,64.947953029452,0.72,71.3326648314715,64.947953029452,2016,6
1362,86.8995773257928,77.59341318114076,0.0,86.8995773257928,77.59341318114076,2016,7
1363,113.570742899547,101.20081561442662,16.31,113.570742899547,101.20081561442662,2016,8
1364,157.134782871715,140.3551493514962,21.26,157.134782871715,140.3551493514962,2016,9
1365,140.096271520665,125.86943370313016,138.77,140.096271520665,125.86943370313016,2016,10
1366,112.689197284196,104.91719961311173,144.34,112.689197284196,104.91719961311173,2016,11
1367,117.787289388862,106.42290999325289,160.43,117.787289388862,106.42290999325289,2016,12
1368,115.272733632839,104.36427535431147,185.45,115.272733632839,104.36427535431147,2017,1
1369,94.323159654097,88.2234533328842,159.66,94.323159654097,88.2234533328842,2017,2
1370,113.561546437737,101.24265362998192,122.28,113.561546437737,101.24265362998192,2017,3
1371,96.3927078867395,87.37056907473321,116.56,96.3927078867395,87.37056907473321,2017,4
1372,86.9113655320844,75.55409273676808,60.7,86.9113655320844,75.55409273676808,2017,5
1373,70.8785949921675,63.89175949322199,0.32,70.8785949921675,63.89175949322199,2017,6
1374,58.8671885224014,56.030027915850184,0.0,58.8671885224014,56.030027915850184,2017,7
1375,113.02583195965,99.71966330369048,0.01,113.02583195965,99.71966330369048,2017,8
1376,133.215661883267,121.57704423107663,16.95,133.215661883267,121.57704423107663,2017,9
1377,171.486214690223,153.04893225253716,72.62,171.486214690223,153.04893225253716,2017,10
1378,109.394268963185,101.22507694582096,254.81,109.394268963185,101.22507694582096,2017,11
1379,111.408032290577,102.56237940097118,214.84,111.408032290577,102.56237940097118,2017,12
1380,111.031244746982,99.001796485743,208.61,111.031244746982,99.001796485743,2018,1
1381,99.3646291464856,90.50022911450647,225.66,99.3646291464856,90.50022911450647,2018,2
1382,110.358572855809,98.03840289898885,128.33,110.358572855809,98.03840289898885,2018,3
1383,79.9044276482707,77.15381349011395,143.97,79.9044276482707,77.15381349011395,2018,4
1384,63.41398554845,59.513208782529645,12.46,63.41398554845,59.513208782529645,2018,5
1385,69.9753951868644,61.72500033829037,0.13,69.9753951868644,61.72500033829037,2018,6
1386,76.7359546285862,66.78471413833785,0.0,76.7359546285862,66.78471413833785,2018,7
1387,109.00778218635,96.07213430294681,11.24,109.00778218635,96.07213430294681,2018,8
1388,136.548449098812,123.60151636796891,32.85,136.548449098812,123.60151636796891,2018,9
1389,127.331712864994,114.05661142963828,194.86,127.331712864994,114.05661142963828,2018,10
1390,103.969503602906,96.94505809172958,236.44,103.969503602906,96.94505809172958,2018,11
1391,118.412928929485,105.22974655861613,186.81,118.412928929485,105.22974655861613,2018,12
1392,117.770146714077,106.02970741486858,111.32,117.770146714077,106.02970741486858,2019,1
1393,104.944564338474,96.87940465780115,197.49,104.944564338474,96.87940465780115,2019,2
1394,104.047232456348,96.84835288209426,172.46,104.047232456348,96.84835288209426,2019,3
1395,95.8093911782655,88.59577586208489,145.01,95.8093911782655,88.59577586208489,2019,4
1396,78.5569228708088,71.81600615934042,60.83,78.5569228708088,71.81600615934042,2019,5
1397,60.0698952438908,58.100665069017815,0.11,60.0698952438908,58.100665069017815,2019,6
1398,65.0867971213149,61.57911012259097,0.19,65.0867971213149,61.57911012259097,2019,7
1399,112.719772380478,100.05269205801989,0.16,112.719772380478,100.05269205801989,2019,8
1400,173.394938046639,154.11638281948657,14.82,173.394938046639,154.11638281948657,2019,9
1401,164.360241045171,146.05237962506584,80.56,164.360241045171,146.05237962506584,2019,10
1402,141.239713177973,126.4981008272706,145.33,141.239713177973,126.4981008272706,2019,11
1403,126.898699781033,113.75203918592572,206.23,126.898699781033,113.75203918592572,2019,12
1404,122.388038127186,109.40308984078194,260.83,122.388038127186,109.40308984078194,2020,1
1405,98.3878385687008,92.16790287119808,319.6,98.3878385687008,92.16790287119808,2020,2
1406,104.607259936258,96.28597403701802,139.92,104.607259936258,96.28597403701802,2020,3
1407,86.5647465667682,81.15824863077297,95.33,86.5647465667682,81.15824863077297,2020,4
1408,57.6786149689288,58.6565912210611,9.98,57.6786149689288,58.6565912210611,2020,5
1409,64.3880816075677,60.15718675185419,1.25,64.3880816075677,60.15718675185419,2020,6
1410,73.6457190137139,66.00929731851559,0.29,73.6457190137139,66.00929731851559,2020,7
1411,98.8105139992555,89.80731757665714,0.43,98.8105139992555,89.80731757665714,2020,8
1412,159.473169879089,141.99115358881295,6.53,159.473169879089,141.99115358881295,2020,9
1413,165.986710413601,148.10629253035873,112.16,165.986710413601,148.10629253035873,2020,10
1414,131.601249285278,118.99827868939778,91.51,131.601249285278,118.99827868939778,2020,11
1415,141.222829558602,125.7164456374708,149.84,141.222829558602,125.7164456374708,2020,12
1416,137.313219776256,119.84306299887884,107.76,137.313219776256,119.84306299887884,2021,1
1417,106.14370862862,96.9457229705969,245.97,106.14370862862,96.9457229705969,2021,2
1418,100.914129913085,92.75312488782532,94.46,100.914129913085,92.75312488782532,2021,3
1419,89.3258562750401,80.79636899033454,44.28,89.3258562750401,80.79636899033454,2021,4
1420,88.641387567256,76.5745252646181,6.15,88.641387567256,76.5745252646181,2021,5
1421,75.4563945190684,69.327589130264,9.4,75.4563945190684,69.327589130264,2021,6
1422,65.3831815881049,61.48293979788833,0.46,65.3831815881049,61.48293979788833,2021,7
1423,110.108431574696,98.4635810630821,2.89,110.108431574696,98.4635810630821,2021,8
1424,177.270024578966,157.66082950330437,48.49,177.270024578966,157.66082950330437,2021,9
1425,145.156884843276,129.9266790571403,132.4,145.156884843276,129.9266790571403,2021,10
1426,108.177877325885,100.94572372253585,210.83,108.177877325885,100.94572372253585,2021,11
1427,116.762070836312,106.34280147341907,205.61,116.762070836312,106.34280147341907,2021,12
1428,133.171051134793,116.91168443052558,75.85,133.171051134793,116.91168443052558,2015,1
1429,97.1507565993878,90.63420907134832,198.75,97.1507565993878,90.63420907134832,2015,2
1430,95.7023377946788,89.8020845203085,194.14,95.7023377946788,89.8020845203085,2015,3
1431,92.1290869055871,85.756927695562,140.26,92.1290869055871,85.756927695562,2015,4
1432,66.6868264692256,63.43472204938664,30.84,66.6868264692256,63.43472204938664,2015,5
1433,62.4157856295518,59.48399100673412,2.42,62.4157856295518,59.48399100673412,2015,6
1434,76.5428180665544,70.33035209118191,2.77,76.5428180665544,70.33035209118191,2015,7
1435,102.447729431012,92.07889733956515,11.22,102.447729431012,92.07889733956515,2015,8
1436,147.916995002158,131.87475128682846,48.67,147.916995002158,131.87475128682846,2015,9
1437,192.808070761696,169.8546797876284,90.38,192.808070761696,169.8546797876284,2015,10
1438,132.888779624665,119.77680406669741,222.23,132.888779624665,119.77680406669741,2015,11
1439,130.143251935873,115.24376692111998,153.56,130.143251935873,115.24376692111998,2015,12
1440,105.896380617305,97.83420440249675,366.56,105.896380617305,97.83420440249675,2016,1
