"","lon","lat","year","month","prec","temp","etp"
"231",-49.75,-18.5,2000,3,247.75,24.551935483871,114.181238982645
"232",-49.75,-18.5,2000,4,51,23.253,88.8318911208003
"233",-49.75,-18.5,2000,5,1.63,21.5058064516129,68.5668155597669
"234",-49.75,-18.5,2000,6,0.09,22.056,69.5878986531153
"235",-49.75,-18.5,2000,7,9.55,20.8438709677419,59.7142493693449
"236",-49.75,-18.5,2000,8,22.49,25.5025806451613,116.033831908088
"237",-49.75,-18.5,2000,9,77.43,26.0533333333333,125.310642814292
"238",-49.75,-18.5,2000,10,37.07,30.1106451612903,214.515887939954
"239",-49.75,-18.5,2000,11,241.35,26.3566666666667,141.766559048074
"240",-49.75,-18.5,2000,12,215.39,25.3112903225806,132.32625541207
"241",-49.75,-18.5,2001,1,168.01,25.4638709677419,130.108880454373
"242",-49.75,-18.5,2001,2,109.91,26.2825,132.057589515928
"243",-49.75,-18.5,2001,3,175.83,25.4332258064516,126.757063064359
"244",-49.75,-18.5,2001,4,29.44,25.9266666666667,124.888946132165
"245",-49.75,-18.5,2001,5,112.3,22.8867741935484,81.8306328084458
"246",-49.75,-18.5,2001,6,8.06,21.0113333333333,57.7835973171731
"247",-49.75,-18.5,2001,7,0.71,23.7022580645161,88.3597046990578
"248",-49.75,-18.5,2001,8,18.33,25.011935483871,108.037568781774
"249",-49.75,-18.5,2001,9,62.91,27.6573333333333,151.96640818812
"250",-49.75,-18.5,2001,10,86.12,27.1512903225806,154.527363732401
"251",-49.75,-18.5,2001,11,254.76,26.4373333333333,142.767913074008
"252",-49.75,-18.5,2001,12,256.3,24.6625806451613,120.460208030252
"253",-49.75,-18.5,2002,1,240.93,25.1177419354839,122.806481710874
"254",-49.75,-18.5,2002,2,307.08,24.8235714285714,107.788072614904
"255",-49.75,-18.5,2002,3,111.19,25.2490322580645,122.306542227774
"256",-49.75,-18.5,2002,4,8.02,24.7293333333333,105.238141549185
"257",-49.75,-18.5,2002,5,29.42,24.2370967741935,97.1150952855894
"258",-49.75,-18.5,2002,6,0.1,23.3113333333333,79.4907007254117
"259",-49.75,-18.5,2002,7,16.89,23.231935483871,80.6736483207117
"260",-49.75,-18.5,2002,8,10.16,26.4390322580645,129.191484424284
