,Yobs,Yest,prec,et_obs,et_est,year,month
1887,124.016681217023,118.81848816971616,285.46,124.016681217023,118.81848816971616,2018,4
1888,127.349021156811,120.82791526374238,227.02,127.349021156811,120.82791526374238,2018,5
1889,125.253447546408,119.42931578381565,163.78,125.253447546408,119.42931578381565,2018,6
1890,137.979574540487,126.3286452766797,96.32,137.979574540487,126.3286452766797,2018,7
1891,150.93940667901,136.18646445091795,79.52,150.93940667901,136.18646445091795,2018,8
1892,166.254028430782,145.77986628791874,98.71,166.254028430782,145.77986628791874,2018,9
1893,200.120442339949,163.78702968690735,65.72,200.120442339949,163.78702968690735,2018,10
1894,180.946815714404,154.16518972923117,118.36,180.946815714404,154.16518972923117,2018,11
1895,136.668203541564,126.26037268706149,253.86,136.668203541564,126.26037268706149,2018,12
1896,130.887305242047,121.26453365108638,260.56,130.887305242047,121.26453365108638,2019,1
1897,126.993885766298,116.86190762529745,215.57,126.993885766298,116.86190762529745,2019,2
1898,149.25662153531,133.694663370769,273.45,149.25662153531,133.694663370769,2019,3
1899,138.153959417195,126.14655356679543,275.42,138.153959417195,126.14655356679543,2019,4
1900,138.838527310957,126.01886151452983,329.89,138.838527310957,126.01886151452983,2019,5
1901,135.561920442095,124.85950825153296,115.01,135.561920442095,124.85950825153296,2019,6
1902,138.451357955411,125.81780955001824,128.72,138.451357955411,125.81780955001824,2019,7
1903,155.251607970108,137.85562296620805,96.53,155.251607970108,137.85562296620805,2019,8
1904,162.169072762397,142.5825302277377,127.73,162.169072762397,142.5825302277377,2019,9
1905,146.461156097074,132.10193727760563,182.72,146.461156097074,132.10193727760563,2019,10
1906,146.374599790898,132.93203925862068,167.59,146.374599790898,132.93203925862068,2019,11
1907,145.720912974605,132.75596108210064,223.51,145.720912974605,132.75596108210064,2019,12
1908,144.251305712678,128.95727250980198,176.77,144.251305712678,128.95727250980198,2020,1
1909,138.709955531795,126.81117743215817,77.78,138.709955531795,126.81117743215817,2020,2
1910,150.858693349102,133.73845887935752,176.49,150.858693349102,133.73845887935752,2020,3
1911,134.460843365037,123.60756521584081,230.23,134.460843365037,123.60756521584081,2020,4
1912,139.449783892932,127.15480017019644,268.2,139.449783892932,127.15480017019644,2020,5
1913,127.70689787491,120.15940699389034,193.83,127.70689787491,120.15940699389034,2020,6
1914,135.710232968054,124.0688018841676,146.02,135.710232968054,124.0688018841676,2020,7
1915,160.459466437458,141.30010609507173,102.95,160.459466437458,141.30010609507173,2020,8
1916,166.448123831306,146.68505250351433,80.19,166.448123831306,146.68505250351433,2020,9
1917,155.886434521822,139.37595510897071,157.0,155.886434521822,139.37595510897071,2020,10
1918,147.715771297995,134.48879091193234,263.64,147.715771297995,134.48879091193234,2020,11
1919,143.931167799141,131.11256526209476,186.88,143.931167799141,131.11256526209476,2020,12
1920,135.600034177081,122.62900831735021,225.23,135.600034177081,122.62900831735021,2021,1
1921,131.221728390524,119.41400067865898,158.4,131.221728390524,119.41400067865898,2021,2
1922,128.323747658535,120.29508524860182,284.11,128.323747658535,120.29508524860182,2021,3
1923,133.775464417678,123.20423019464731,299.51,133.775464417678,123.20423019464731,2021,4
1924,138.395341352067,125.76320285752632,250.1,138.395341352067,125.76320285752632,2021,5
1925,131.427097346401,122.07554393110331,203.05,131.427097346401,122.07554393110331,2021,6
1926,133.386395839884,122.0908647865315,269.53,133.386395839884,122.0908647865315,2021,7
1927,147.621643237814,131.7807805024946,198.7,147.621643237814,131.7807805024946,2021,8
1928,150.084091673959,134.75754982079377,103.75,150.084091673959,134.75754982079377,2021,9
1929,156.349976317799,139.19946049132747,183.94,156.349976317799,139.19946049132747,2021,10
1930,145.664692427339,132.32593937105008,137.96,145.664692427339,132.32593937105008,2021,11
1931,140.349334616766,127.42854772977404,226.52,140.349334616766,127.42854772977404,2021,12
1932,114.519979382521,114.7923358306468,228.31,114.519979382521,114.7923358306468,2015,1
1933,111.769306609353,111.95614682637579,160.49,111.769306609353,111.95614682637579,2015,2
1934,118.689873909553,119.04475815807592,221.36,118.689873909553,119.04475815807592,2015,3
1935,118.946059165889,119.06631726319554,166.8,118.946059165889,119.06631726319554,2015,4
1936,123.50764136915,120.6184009448959,133.51,123.50764136915,120.6184009448959,2015,5
1937,121.842576465012,119.70080188335004,77.89,121.842576465012,119.70080188335004,2015,6
1938,144.632278490629,132.1531611643042,65.69,144.632278490629,132.1531611643042,2015,7
1939,211.286676468696,166.22660805071263,26.43,211.286676468696,166.22660805071263,2015,8
1940,300.976358627139,214.03075950801176,11.54,300.976358627139,214.03075950801176,2015,9
1941,315.987101341721,218.33029135758636,47.17,315.987101341721,218.33029135758636,2015,10
1942,202.363984045783,165.2936953964496,124.61,202.363984045783,165.2936953964496,2015,11
1943,241.929276266572,182.33145035046215,47.41,241.929276266572,182.33145035046215,2015,12
1944,231.699879160209,172.65883019773082,72.86,231.699879160209,172.65883019773082,2016,1
1945,151.32830780293,133.09410759761377,216.26,151.32830780293,133.09410759761377,2016,2
1946,141.427198875404,129.89526239362345,261.69,141.427198875404,129.89526239362345,2016,3
1947,133.159507403701,124.89826550036094,161.51,133.159507403701,124.89826550036094,2016,4
1948,132.983343386176,125.34041147072683,210.25,132.983343386176,125.34041147072683,2016,5
1949,121.142134195715,118.97522013446614,90.38,121.142134195715,118.97522013446614,2016,6
1950,139.96213823751,129.26649154501774,81.66,139.96213823751,129.26649154501774,2016,7
1951,173.67769804989,148.64620794742558,54.43,173.67769804989,148.64620794742558,2016,8
1952,176.230225654501,150.79399948485164,71.83,176.230225654501,150.79399948485164,2016,9
1953,209.34663836149,167.7233677939286,92.3,209.34663836149,167.7233677939286,2016,10
1954,213.648611292512,172.58343272268715,49.66,213.648611292512,172.58343272268715,2016,11
1955,139.242174091138,129.85282251918005,269.18,139.242174091138,129.85282251918005,2016,12
1956,119.893827724522,114.74259551302848,225.16,119.893827724522,114.74259551302848,2017,1
1957,111.527190055624,107.41046139925866,257.11,111.527190055624,107.41046139925866,2017,2
1958,125.770895780997,119.71337286984267,265.05,125.770895780997,119.71337286984267,2017,3
1959,122.164687294002,117.61303720441738,270.86,122.164687294002,117.61303720441738,2017,4
1960,138.977140311929,126.85002129303682,123.42,138.977140311929,126.85002129303682,2017,5
1961,127.422613262203,119.98307998283859,109.58,127.422613262203,119.98307998283859,2017,6
1962,128.829730103484,121.76708111793315,58.44,128.829730103484,121.76708111793315,2017,7
1963,197.202482097262,160.12770556552704,53.6,197.202482097262,160.12770556552704,2017,8
1964,178.65013022183,152.773846941277,127.43,178.65013022183,152.773846941277,2017,9
1965,171.425965101416,148.10644811040925,108.21,171.425965101416,148.10644811040925,2017,10
1966,163.72827921789,143.62377265522315,113.79,163.72827921789,143.62377265522315,2017,11
1967,141.637637895848,129.50381952640913,271.56,141.637637895848,129.50381952640913,2017,12
1968,119.216140140268,114.83381725967539,165.55,119.216140140268,114.83381725967539,2018,1
1969,115.269621167589,111.25480464264413,92.71,115.269621167589,111.25480464264413,2018,2
1970,147.74586337518,130.87188751405088,100.75,147.74586337518,130.87188751405088,2018,3
1971,118.956420146414,115.7106604441131,296.46,118.956420146414,115.7106604441131,2018,4
1972,119.421069695056,115.13207250624649,265.45,119.421069695056,115.13207250624649,2018,5
1973,119.829505816137,113.97367618944476,194.66,119.829505816137,113.97367618944476,2018,6
1974,130.993265653506,121.60981548215041,142.12,130.993265653506,121.60981548215041,2018,7
1975,141.018917956828,129.27444254641514,86.73,141.018917956828,129.27444254641514,2018,8
1976,146.956249681418,133.3566286830864,112.88,146.956249681418,133.3566286830864,2018,9
1977,177.189345568481,151.3264247723838,58.76,177.189345568481,151.3264247723838,2018,10
1978,163.78631862689,143.5080249147569,123.75,163.78631862689,143.5080249147569,2018,11
1979,126.189499722531,121.16695523375721,241.48,126.189499722531,121.16695523375721,2018,12
1980,126.027445017379,117.24999570726867,238.74,126.027445017379,117.24999570726867,2019,1
1981,122.043255166076,114.71550890093572,146.69,122.043255166076,114.71550890093572,2019,2
1982,144.572355425708,130.1843777758866,247.15,144.572355425708,130.1843777758866,2019,3
1983,131.724204323168,122.34794604399679,285.67,131.724204323168,122.34794604399679,2019,4
1984,129.678801285856,120.26561063710284,324.35,129.678801285856,120.26561063710284,2019,5
1985,129.931954306352,121.49862423234802,144.99,129.931954306352,121.49862423234802,2019,6
1986,132.831109452504,122.45439976645261,135.08,132.831109452504,122.45439976645261,2019,7
1987,144.532635751793,130.84971691086932,132.62,144.532635751793,130.84971691086932,2019,8
1988,152.892833635787,136.82845714998462,125.32,152.892833635787,136.82845714998462,2019,9
1989,136.825454578527,126.93218355691104,171.16,136.825454578527,126.93218355691104,2019,10
1990,136.15522610487,127.71783335028752,169.55,136.15522610487,127.71783335028752,2019,11
1991,136.431941759588,124.52611643440875,209.27,136.431941759588,124.52611643440875,2019,12
1992,134.736874527214,123.25553124732981,120.38,134.736874527214,123.25553124732981,2020,1
1993,136.35754217805,125.5395203046694,51.36,136.35754217805,125.5395203046694,2020,2
1994,153.571834978897,136.49005899665602,144.11,153.571834978897,136.49005899665602,2020,3
1995,126.513241146806,119.02278677655376,286.86,126.513241146806,119.02278677655376,2020,4
1996,130.260564874412,120.29173582029141,314.16,130.260564874412,120.29173582029141,2020,5
1997,121.272998844815,116.5065489655113,170.0,121.272998844815,116.5065489655113,2020,6
1998,132.092595773424,122.48225102531191,103.61,132.092595773424,122.48225102531191,2020,7
1999,151.977190123906,135.39271444031317,107.99,151.977190123906,135.39271444031317,2020,8
2000,158.093674899492,140.72502764563367,81.86,158.093674899492,140.72502764563367,2020,9
2001,146.416167826585,132.54507501401142,153.14,146.416167826585,132.54507501401142,2020,10
2002,136.057230799852,127.06155704204399,247.4,136.057230799852,127.06155704204399,2020,11
2003,132.30116366672,121.4265636957437,213.04,132.30116366672,121.4265636957437,2020,12
2004,126.312420228962,116.8309420730721,195.01,126.312420228962,116.8309420730721,2021,1
2005,124.101547738535,115.96439861914871,130.63,124.101547738535,115.96439861914871,2021,2
2006,122.874624491136,117.53709449664056,252.36,122.874624491136,117.53709449664056,2021,3
2007,123.944531082342,117.28896984021107,312.39,123.944531082342,117.28896984021107,2021,4
2008,128.437119178325,119.57017817503986,300.11,128.437119178325,119.57017817503986,2021,5
2009,121.558453560254,115.07150500123637,227.33,121.558453560254,115.07150500123637,2021,6
2010,125.057575099263,116.55654475591054,249.98,125.057575099263,116.55654475591054,2021,7
2011,138.937004721459,127.72299740646649,161.53,138.937004721459,127.72299740646649,2021,8
2012,139.32948096628,128.84440439411173,140.29,139.32948096628,128.84440439411173,2021,9
2013,144.142318456345,130.63911135558735,205.69,144.142318456345,130.63911135558735,2021,10
2014,137.185198576772,128.13177187432152,135.18,137.185198576772,128.13177187432152,2021,11
2015,132.573555468779,122.9090493876796,225.39,132.573555468779,122.9090493876796,2021,12
2016,114.386092334515,114.65666866662885,228.31,114.386092334515,114.65666866662885,2015,1
2017,111.67038076384,111.97567291324593,160.49,111.67038076384,111.97567291324593,2015,2
2018,118.639721226023,119.139127890871,221.36,118.639721226023,119.139127890871,2015,3
2019,118.967015890187,119.1221549832495,166.8,118.967015890187,119.1221549832495,2015,4
2020,123.597636086408,120.66408488235798,133.51,123.597636086408,120.66408488235798,2015,5
2021,121.980209290596,119.84885295221477,77.89,121.980209290596,119.84885295221477,2015,6
2022,144.806467801476,132.26579036082904,65.69,144.806467801476,132.26579036082904,2015,7
2023,211.481189860002,166.3066394438836,26.43,211.481189860002,166.3066394438836,2015,8
2024,301.096006073454,214.13602523855957,11.54,301.096006073454,214.13602523855957,2015,9
2025,315.928544337714,218.15709816423467,47.17,315.928544337714,218.15709816423467,2015,10
2026,202.213569027865,165.29625548344677,124.61,202.213569027865,165.29625548344677,2015,11
2027,241.660479538127,182.35835229643556,47.41,241.660479538127,182.35835229643556,2015,12
2028,231.428995310847,172.4756552661072,72.86,231.428995310847,172.4756552661072,2016,1
2029,151.194368698774,133.02958302049004,216.26,151.194368698774,133.02958302049004,2016,2
2030,141.367438482086,129.91385468024205,261.69,141.367438482086,129.91385468024205,2016,3
2031,133.182968349813,124.9114427891911,161.51,133.182968349813,124.9114427891911,2016,4
