,etp
6395,156.782891638996
1512,140.282580473203
9748,128.502149992718
12315,112.608451422028
3897,147.719572138436
16889,105.125757276517
13610,119.654798517987
2942,133.626119097249
15702,118.524787701974
17107,121.785832038147
14541,159.505544327991
12925,113.50571245714
17051,109.959918720701
16959,105.389036328629
1470,124.716457214371
16160,138.409001189343
15195,114.854471170847
13472,128.979339060523
7293,185.760648315065
8959,140.377570194504
13099,123.108061183299
2060,131.562243013678
9671,146.373882196493
6331,158.395803986396
12745,99.5864728185475
10092,119.76981480766
15370,131.966732149144
3207,126.719469197484
3792,130.391016349474
14496,111.40090005545
14586,113.042539068487
8859,135.009840516132
3424,122.788399380079
12725,112.518318941613
11176,118.176180893259
6741,181.981299288375
15684,113.09361706776
608,180.967261403208
11415,120.634849079042
10802,120.266805265629
4220,151.662802374788
9486,110.563743029824
16629,236.900470534246
14111,124.024051605319
8143,122.419507692553
4194,122.903911603371
16731,115.545706007648
12286,118.186337501038
13718,124.860438218907
170,128.175263168919
7198,148.559486231739
2717,115.184712175735
8038,137.39125150411
5031,127.966856563089
16793,103.200744932958
15278,122.27523770064
4804,128.229450483406
2657,117.503441960767
4272,120.581316555317
8825,121.27539516973
3748,128.400021665147
6958,132.162888247747
15731,125.113708430991
9267,135.033653121778
7401,123.88694952263
1576,140.315861973542
4146,113.934289443048
544,133.414579719032
6024,149.349877486185
10277,115.566546493341
15561,124.841993415547
13120,119.980923961644
382,164.921966200374
14445,132.277493988945
10867,127.75589499538
15972,110.665357925027
9070,128.956575369867
2165,116.953486034492
11208,110.926608267773
12542,121.621371584314
8451,149.583711925323
12220,119.03685613297
8842,160.238100031567
1998,126.27725439142
12338,111.558572465557
12646,140.556182527871
16720,126.513194413879
4109,134.756147997084
11279,131.490914246071
3436,119.158590597377
4621,124.885212361805
1657,123.477590296469
12878,111.739117157622
2901,137.416013482132
181,111.504523235666
14549,110.162860912226
10132,125.749207933423
11627,153.417830127992
12920,124.181481227526
14258,124.2579251008
9184,138.102049691664
11851,129.379395227868
311,138.684718466876
8253,128.642580334469
15490,120.320630841738
14828,152.87192150335
13815,126.306251392469
6576,115.127852784164
7703,125.374505756218
5752,126.844151880286
7910,120.381784468895
7265,114.822812849002
10173,183.799384813448
10571,131.558370763854
13558,120.281523110822
16916,125.258884545823
7527,119.053536640157
542,131.071610774094
4322,132.88903863595
7942,124.582899258674
10759,121.833574160211
16445,114.556234101013
14427,115.440176967749
7134,132.036416726531
5018,129.052254144153
12817,131.300327712602
15118,143.926804116014
6003,135.009840516132
7170,108.928091832646
10325,113.388350389379
8208,112.260951392271
6746,125.381137552444
2900,121.878838655572
5172,137.609474194518
14807,128.538281076768
11495,120.986782083391
2120,134.711842217719
10890,111.83189325789
8224,118.466728347699
9336,121.979869227005
8507,154.018110840141
12519,117.581715751222
4661,117.217336585854
8618,133.126452175198
14935,121.405523704456
260,141.91677841228
6682,126.669855826256
8928,122.122423627821
13040,125.52664905735
5562,125.440515963251
12545,107.7695860168
12124,121.443520655945
9687,122.749901073179
16583,140.016023716008
6826,152.548625804009
13299,119.105359759622
13105,104.965829619253
12254,116.84710283218
5245,126.332446417454
3350,133.569661441912
12065,108.546132837073
16365,129.045566987831
6954,119.840626703278
14557,111.931344735839
10574,116.375661139241
3502,133.519117485171
13813,124.726553547037
9083,142.405226618239
10560,112.512341535508
9530,120.440473281086
16133,115.218966868987
3259,141.156413662967
1125,218.562167267942
14166,214.774227766016
11652,110.777102863005
9913,118.050772821589
4767,126.985835622349
5117,115.794698960928
2617,130.421620754752
16516,117.561103440718
7105,128.018505646332
14913,131.648586493379
518,123.551177145336
16050,123.411833445307
3846,130.140387428963
12694,118.098490841186
11646,110.493483186404
7678,128.245117221012
14564,140.088336472148
11411,127.415017323099
13037,118.58210946678
473,107.200966500106
10670,117.107002182972
45,137.416013482132
12394,120.622574757473
11253,130.580893923271
